timestamp,age,gender,city,seniority_level,position,experience,main_technology,main_language,company_size,company_type,company_business_sector,salary_last_year,net_salary
05.12.2019 23:30:41,33.0,Female,Hamburg,Senior,QA,12,Not Relevant,English,100-1000,Product,Transport,61000.0,70500.0
05.12.2019 23:53:39,31.0,Female,Berlin,Middle,Data Scientist,2,Python,English,100-1000,Startup,Agriculture,55000.0,70000.0
06.12.2019 00:12:12,30.0,Male,Berlin,Senior,Fullstack Developer,8,Java,English,100-1000,Product,Dating,55000.0,60000.0
06.12.2019 00:16:16,35.0,Male,Berlin,Senior,"CTO (CEO, CFO)",16,AWS,English,100-1000,Product,IT,97000.0,107000.0
06.12.2019 00:21:47,32.0,Male,Berlin,Senior,Mobile Developer,10,Kotlin,English,50-100,Consulting / Agency,Transport,70000.0,78000.0
06.12.2019 01:53:55,38.0,Male,Berlin,Senior,Software Architect,16,Javascript / Typescript,English,1000+,Product,Сommerce,54000.0,75000.0
06.12.2019 07:46:19,28.0,Male,Berlin,Senior,Backend Developer,4,Go,English,100-1000,Product,Entertainment,55002.0,75002.0
06.12.2019 07:56:25,0.0,Male,Munich,Senior,Manager,19,Not Relevant,English,1000+,Product,Manufacture,116000.0,117000.0
06.12.2019 08:03:53,34.0,Male,Lingen,Senior,Mobile Developer,8,Kotlin,Deutsch,100-1000,Product,Finance / Insurance,65000.0,65000.0
06.12.2019 08:11:52,31.0,Male,Berlin,Senior,Fullstack Developer,9,Javascript / Typescript,English,50-100,Product,Tourism,60000.0,65000.0
06.12.2019 08:13:15,30.0,Male,Munich,Senior,QA,9,Java,English,1000+,Product,IT,76000.0,79000.0
06.12.2019 09:30:45,0.0,Male,Frankfurt,Senior,Data Scientist,8,R,Deutsch,100-1000,Product,Finance / Insurance,168000.0,149000.0
06.12.2019 09:39:46,0.0,Male,Warsaw,Senior,Frontend Developer,8,Javascript / Typescript,Russian,100-1000,0,Finance / Insurance,0.0,75000.0
06.12.2019 09:41:21,33.0,Male,Berlin,Senior,QA,14,Python,English,1000+,Product,Сommerce,0.0,52000.0
06.12.2019 09:59:35,37.0,Male,Berlin,Senior,Data Engineer,13,Python,English,50-100,Product,Software Development,0.0,68000.0
06.12.2019 10:19:22,0.0,Male,Berlin,Senior,Machine Learning Engineer,6,Python,Deutsch,1000+,Product,0,0.0,117000.0
06.12.2019 10:22:12,0.0,Male,Hamburg,Senior,Mobile Developer,10,.NET,English,100-1000,Startup,Gaming,0.0,125000.0
06.12.2019 10:23:25,0.0,Female,Berlin,Senior,Manager,7,Not Relevant,English,1000+,Product,Сommerce,0.0,127000.0
06.12.2019 10:40:25,0.0,Male,Amsterdam,Lead,Data Scientist,11,Python,English,1000+,0,0,0.0,293000.0
06.12.2019 11:05:29,28.0,Male,Munich,Senior,Fullstack Developer,3,Not Relevant,English,1000+,Product,Health,53000.0,63000.0
06.12.2019 11:14:46,28.0,Male,Berlin,Lead,Frontend Developer,8,Javascript / Typescript,English,100-1000,Product,Transport,65000.0,82000.0
06.12.2019 12:07:50,26.0,Male,Munich,Middle,Fullstack Developer,5,Javascript / Typescript,English,1000+,Product,Сommerce,0.0,54000.0
06.12.2019 12:51:07,0.0,Male,Munich,Senior,Software Architect,9,Java,English,1000+,0,0,0.0,200000.0
06.12.2019 13:58:31,39.0,Male,Berlin,Middle,Backend Developer,9,Java,English,100-1000,Consulting / Agency,Сommerce,0.0,69800.0
06.12.2019 14:18:14,28.0,Female,Berlin,Senior,Backend Developer,6,Ruby,English,10-50,Product,Finance / Insurance,0.0,55000.0
06.12.2019 14:19:12,48.0,Male,Berlin,Senior,Backend Developer,15,Java,Deutsch,100-1000,Bodyshop / Outsource,IT,64000.0,65000.0
06.12.2019 14:27:04,35.0,Male,Berlin,Middle,Manager,7,R,English,100-1000,Product,0,0.0,105000.0
06.12.2019 14:27:12,0.0,Male,Munich,0,Embedded Developer,8,C/C++,Deutsch,1000+,0,Manufacture,0.0,135000.0
06.12.2019 14:43:54,0.0,Male,Munich,Lead,Machine Learning Engineer,9,Python,Deutsch,100-1000,Startup,Scientific Activities,0.0,170000.0
06.12.2019 18:19:13,30.0,Female,Berlin,Middle,Software Engineer,7,AWS,English,1000+,Product,Real Estate,61000.0,66000.0
06.12.2019 19:04:23,38.0,Male,Dresden,Senior,Embedded Developer,8,C/C++,Deutsch,100-1000,Product,Manufacture,54000.0,58000.0
06.12.2019 19:42:08,27.0,Male,Berlin,Senior,Data Scientist,5,Python,Russian,100-1000,Consulting / Agency,Finance / Insurance,110002.0,125001.0
06.12.2019 19:50:20,27.0,Female,Berlin,Middle,Cloud Platform Engineer,6,AWS,English,1000+,Product,Сommerce,54000.0,70000.0
06.12.2019 20:14:09,37.0,Male,Lugano,Middle,Fullstack Developer,3,.NET,Italian,10-50,Product,Manufacture,86000.0,168000.0
06.12.2019 20:53:53,30.0,Male,Berlin,Middle,Fullstack Developer,2,Java,Deutsch,100-1000,Consulting / Agency,0,0.0,53372.0
06.12.2019 22:19:00,0.0,Male,Berlin,Senior,Backend Developer,8,Python,English,1000+,Product,Transport,0.0,102000.0
06.12.2019 22:25:34,32.0,Male,Berlin,Lead,Data Scientist,10,Python,English,50-100,Startup,Сommerce,0.0,245000.0
06.12.2019 22:32:00,35.0,Male,Frankfurt,Senior,Backend Developer,16,C/C++,English,100-1000,Product,Finance / Insurance,193000.0,165000.0
06.12.2019 22:37:07,34.0,Male,Berlin,Senior,Backend Developer,14,Rust,English,50-100,Startup,Сommerce,96000.0,93500.0
06.12.2019 22:43:34,27.0,Male,Berlin,Lead,"CTO (CEO, CFO)",6,Python,English,10-50,Startup,0,24000.0,774000.0
06.12.2019 22:47:34,38.0,Female,Stuttgart,Senior,Embedded Developer,14,C/C++,Deutsch,100-1000,Product,Manufacture,89000.0,87000.0
06.12.2019 22:50:38,41.0,Male,Berlin,Senior,other,20,Solidity,English,up to 10,Consulting / Agency,Finance / Insurance,115000.0,140000.0
07.12.2019 00:40:44,32.0,Female,Berlin,Senior,Backend Developer,13,PHP,English,100-1000,Startup,0,63000.0,64000.0
07.12.2019 09:33:27,29.0,Male,Munich,Senior,Embedded Developer,4,ASM,English,100-1000,Product,Software Development,63000.0,84000.0
07.12.2019 09:39:37,31.0,Female,Berlin,Middle,Data Scientist,1,Python,English,100-1000,Consulting / Agency,Transport,72000.0,78000.0
07.12.2019 12:47:38,37.0,Male,Cologne,Middle,QA,4,Not Relevant,Deutsch,10-50,Consulting / Agency,Software Development,53000.0,53000.0
07.12.2019 13:43:00,32.0,Male,Berlin,Senior,Data Scientist,10,Python,English,1000+,Product,Сommerce,136000.0,142000.0
07.12.2019 15:25:06,27.0,Male,Berlin,Senior,Frontend Developer,7,Javascript / Typescript,English,10-50,Product,Tourism,75000.0,75000.0
07.12.2019 15:51:26,25.0,Male,Berlin,Senior,Backend Developer,8,Rust,English,1000+,Product,Tourism,90000.0,140000.0
07.12.2019 17:30:53,34.0,Male,Berlin,Middle,Product Manager,6,Not Relevant,English,1000+,Product,Сommerce,0.0,65000.0
07.12.2019 17:40:25,30.0,Male,Berlin,Senior,Manager,9,.NET,English,1000+,Product,Сommerce,74000.0,88200.0
07.12.2019 20:08:08,0.0,Male,Frankfurt,Middle,Data Scientist,7,R,Deutsch,1000+,Product,Transport,79900.0,75000.0
07.12.2019 20:13:45,32.0,Female,Berlin,Junior,Data Scientist,1,Python,Deutsch,10-50,Startup,Education,0.0,45600.0
07.12.2019 20:53:43,30.0,Female,Berlin,Middle,Cloud Platform Engineer,7,AWS,English,1000+,Product,Сommerce,61100.0,66340.0
07.12.2019 20:55:14,24.0,Male,Moscow,Middle,Machine Learning Engineer,2,Python,Russian,100-1000,Product,Entertainment,19600.0,30000.0
07.12.2019 21:43:30,28.0,Male,Berlin,Senior,Data Scientist,5,Python,Deutsch,100-1000,Product,Сommerce,0.0,105000.0
08.12.2019 08:18:03,32.0,Male,Frankfurt,Middle,Data Engineer,10,Not Relevant,English,50-100,Startup,Transport,78000.0,74800.0
08.12.2019 08:23:08,38.0,Male,Frankfurt,Senior,Software Architect,15,Java,Deutsch,1000+,Product,Tourism,95000.0,88000.0
08.12.2019 09:31:43,0.0,Female,Berlin,Middle,Manager,6,Python,English,1000+,Product,Software Development,102000.0,97900.0
08.12.2019 11:10:57,29.0,Male,Berlin,Middle,Data Engineer,3,Python,English,100-1000,Startup,Finance / Insurance,0.0,48000.0
08.12.2019 11:19:34,29.0,Female,Hamburg,Middle,Machine Learning Engineer,4,Python,English,100-1000,Product,Transport,55000.0,60000.0
08.12.2019 14:22:03,33.0,Male,Cologne,Middle,Data Scientist,3,Python,English,10-50,Startup,0,0.0,50000.0
08.12.2019 15:03:59,35.0,Male,Stuttgart,Senior,Backend Developer,6,PHP,English,100-1000,Product,Сommerce,54000.0,60600.0
08.12.2019 15:15:27,32.0,Male,Berlin,Lead,Data Scientist,9,Python,English,1000+,Product,Сommerce,0.0,147000.0
08.12.2019 15:50:38,33.0,Male,Munich,Senior,Backend Developer,12,Java,Deutsch,100-1000,Consulting / Agency,0,137000.0,172000.0
08.12.2019 17:46:54,35.0,Male,Berlin,Senior,Backend Developer,10,Java,English,100-1000,Product,Сommerce,84002.0,84001.0
08.12.2019 19:46:33,38.0,Male,Walldorf,Senior,Fullstack Developer,17,Javascript / Typescript,Deutsch,1000+,Product,Software Development,0.0,90000.0
08.12.2019 20:32:15,30.0,Male,Berlin,Senior,Backend Developer,7,Python,English,50-100,Startup,0,96000.0,97000.0
08.12.2019 21:15:24,34.0,Male,Munich,Lead,Fullstack Developer,8,Scala,English,100-1000,Product,Сommerce,80000.0,95000.0
08.12.2019 21:42:56,0.0,Male,Berlin,Senior,Data Engineer,8,SQL,English,100-1000,0,Сommerce,0.0,80000.0
08.12.2019 21:53:55,31.0,Male,Berlin,Junior,Frontend Developer,3,Javascript / Typescript,Deutsch,50-100,Consulting / Agency,Scientific Activities,42000.0,48000.0
08.12.2019 23:06:40,36.0,Male,Berlin,Middle,QA,6,0,Deutsch,100-1000,Product,0,50000.0,50000.0
08.12.2019 23:35:12,31.0,Male,Berlin,Senior,DevOps,10,PHP,English,1000+,Product,Сommerce,0.0,75000.0
09.12.2019 05:45:54,30.0,Male,Cologne,Middle,Data Scientist,5,R,English,1000+,Product,Сonstruction,0.0,73000.0
09.12.2019 09:38:54,29.0,Male,Cologne,Middle,Manager,4,Not Relevant,English,1000+,0,Transport,56000.0,56000.0
09.12.2019 10:26:16,34.0,Female,Berlin,Junior,Software Architect,2,Java,Deutsch,50-100,Product,Scientific Activities,42600.0,45400.0
09.12.2019 11:14:24,31.0,Female,Berlin,Junior,Data Scientist,1,Python,English,10-50,Startup,Finance / Insurance,36000.0,45000.0
09.12.2019 11:27:36,33.0,Male,Berlin,Senior,Frontend Developer,8,Javascript / Typescript,English,10-50,Startup,0,56000.0,70000.0
09.12.2019 11:58:49,38.0,Male,Berlin,Senior,Frontend Developer,10,Javascript / Typescript,English,1000+,Product,Manufacture,75000.0,75000.0
09.12.2019 12:17:25,35.0,Male,Berlin,Senior,Fullstack Developer,16,Javascript / Typescript,English,100-1000,Product,Finance / Insurance,80000.0,100000.0
09.12.2019 12:28:47,21.0,Male,Moscow,Middle,Data Scientist,4,Python,English,100-1000,Consulting / Agency,Scientific Activities,7200.0,28300.0
09.12.2019 12:40:50,43.0,Male,Schleswig-Holstein,Senior,Backend Developer,25,.NET,Deutsch,100-1000,Product,Transport,114000.0,104000.0
09.12.2019 13:18:27,33.0,Male,Berlin,Middle,Data Scientist,3,Scala,English,100-1000,Startup,Tourism,70000.0,80000.0
09.12.2019 13:25:41,30.0,Male,Berlin,Middle,Backend Developer,4,SAP / ABAP,English,10-50,Consulting / Agency,Software Development,0.0,56780.0
09.12.2019 16:07:23,35.0,Female,Braunschweig,Senior,Embedded Developer,5,C/C++,Deutsch,100-1000,Bodyshop / Outsource,Transport,56600.0,45300.0
09.12.2019 16:23:11,33.0,Male,Berlin,Middle,Product Manager,4,Not Relevant,English,100-1000,Startup,Transport,0.0,65000.0
09.12.2019 16:36:01,28.0,Female,Hamburg,Junior,Data Scientist,1,R,English,10-50,Startup,Advertising,0.0,50000.0
09.12.2019 16:54:48,41.0,Male,Munich,Senior,Machine Learning Engineer,12,C/C++,English,1000+,Product,Telecom,116000.0,102001.0
09.12.2019 17:54:43,29.0,Male,Munich,Middle,Data Scientist,2,Python,Deutsch,1000+,Product,Сommerce,55000.0,70000.0
09.12.2019 18:25:32,24.0,Male,Berlin,Middle,Fullstack Developer,3,Javascript / Typescript,English,50-100,Product,Finance / Insurance,0.0,56000.0
09.12.2019 19:15:11,31.0,Male,Berlin,Lead,Backend Developer,10,Java,English,100-1000,Startup,0,129000.0,175000.0
09.12.2019 20:26:47,30.0,Male,Berlin,Senior,Backend Developer,8,Javascript / Typescript,Deutsch,10-50,Startup,Transport,0.0,65000.0
09.12.2019 21:08:05,34.0,Female,Berlin,Middle,Manager,3,Javascript / Typescript,English,100-1000,Product,Education,0.0,57000.0
10.12.2019 07:44:42,29.0,Male,Berlin,Middle,Data Scientist,3,Python,English,50-100,Startup,Transport,51000.0,51000.0
10.12.2019 08:18:21,35.0,Male,Berlin,Senior,Backend Developer,13,Java,English,100-1000,Product,Сommerce,75000.0,75000.0
10.12.2019 08:52:07,22.0,Male,Amsterdam,Middle,Frontend Developer,5,Javascript / Typescript,English,1000+,Product,Transport,65000.0,115500.0
10.12.2019 08:52:46,35.0,Male,Amsterdam,Senior,Backend Developer,16,Java,English,1000+,Bank,Finance / Insurance,75000.0,77500.0
10.12.2019 09:02:46,35.0,Male,Amsterdam,Senior,Data Engineer,10,Go,English,10-50,Product,Tourism,68000.0,74400.0
10.12.2019 09:21:48,32.0,Male,Amsterdam,Middle,DevOps,2,AWS,English,1000+,Bodyshop / Outsource,0,0.0,70000.0
10.12.2019 09:34:34,27.0,Male,Amsterdam,Middle,Backend Developer,5,.NET,English,100-1000,Product,Transport,0.0,58000.0
10.12.2019 09:36:37,32.0,Male,Amsterdam,Senior,Mobile Developer,11,Swift,English,10-50,Startup,Finance / Insurance,0.0,65000.0
10.12.2019 09:38:51,43.0,Male,Kaiserslautern,Middle,Data Scientist,3,Python,English,1000+,University,Education,70100.0,67501.0
10.12.2019 09:41:50,33.0,Male,Amsterdam,Middle,Fullstack Developer,10,PHP,English,100-1000,Product,Сommerce,65000.0,69000.0
10.12.2019 09:48:35,33.0,Male,Amsterdam,Middle,Backend Developer,9,Java,English,1000+,Product,Сommerce,0.0,93150.0
10.12.2019 09:55:11,35.0,Male,Amsterdam,Senior,QA,10,Not Relevant,English,1000+,Product,Scientific Activities,75000.0,70000.0
10.12.2019 10:04:06,31.0,Male,Berlin,Middle,Backend Developer,3,Java,English,100-1000,Product,Transport,0.0,48000.0
10.12.2019 10:11:44,29.0,Male,Berlin,Middle,Backend Developer,7,Java,English,1000+,0,Сommerce,0.0,60000.0
10.12.2019 10:18:56,23.0,Female,Amsterdam,Middle,Backend Developer,3,Python,English,1000+,Product,Telecom,0.0,67000.0
10.12.2019 10:21:52,33.0,Male,Munich,Senior,Fullstack Developer,12,PHP,English,up to 10,Startup,Health,51000.0,58500.0
10.12.2019 10:30:22,30.0,Male,Amsterdam,Middle,Frontend Developer,10,Javascript / Typescript,English,1000+,Product,Transport,0.0,191000.0
10.12.2019 10:41:18,33.0,Male,Eindhoven,Senior,Manager,8,Not Relevant,English,1000+,Product,Health,0.0,98000.0
10.12.2019 10:47:10,38.0,Male,Düsseldorf,Middle,Data Scientist,3,Python,English,1000+,Product,Manufacture,48000.0,85800.0
10.12.2019 10:48:01,24.0,Male,Saint Petersburg,Middle,Fullstack Developer,4,.NET,Russian,100-1000,Bodyshop / Outsource,Health,30000.0,30300.0
10.12.2019 10:50:47,28.0,Male,Amsterdam,Middle,DevOps,6,Python,English,50-100,Startup,0,0.0,66000.0
10.12.2019 11:18:57,30.0,Male,Amsterdam,Senior,Fullstack Developer,8,.NET,English,50-100,Product,Health,78000.0,80000.0
10.12.2019 11:23:47,32.0,Male,Berlin,Junior,Data Scientist,2,R,English,50-100,Product,Nature Conservation,0.0,48001.0
10.12.2019 11:32:10,0.0,Male,Eindhoven,Senior,Backend Developer,6,Python,English,100-1000,Product,Сommerce,0.0,57000.0
10.12.2019 11:38:41,30.0,Male,Amsterdam,Senior,Backend Developer,9,Java,English,100-1000,Product,Сommerce,0.0,63000.0
10.12.2019 11:44:40,35.0,Female,Amsterdam,Senior,Backend Developer,13,.NET,English,1000+,Product,Сommerce,61500.0,64000.0
10.12.2019 11:54:23,30.0,Female,Amsterdam,Middle,Backend Developer,7,Python,English,10-50,Startup,Catering,62000.0,62000.0
10.12.2019 11:55:02,29.0,Male,Amsterdam,Senior,Frontend Developer,8,Javascript / Typescript,English,1000+,Product,Transport,62000.0,70000.0
10.12.2019 11:58:45,35.0,Male,Amsterdam,Senior,Backend Developer,7,Python,English,50-100,Product,IT,0.0,72000.0
10.12.2019 12:03:22,30.0,Male,Berlin,Senior,Data Scientist,9,Python,English,1000+,Product,Real Estate,130000.0,125000.0
10.12.2019 12:09:40,33.0,Male,Munich,Middle,Product Manager,5,Not Relevant,English,100-1000,Startup,0,0.0,72000.0
10.12.2019 12:19:11,35.0,Male,Eindhoven ,Senior,Frontend Developer,10,Javascript / Typescript,English,1000+,Bodyshop / Outsource,0,62000.0,62000.0
10.12.2019 12:21:18,0.0,Male,Leeuwarden,Senior,Backend Developer,6,Java,English,100-1000,Product,Finance / Insurance,50000.0,58000.0
10.12.2019 12:28:01,29.0,Male,Amsterdam,Senior,Backend Developer,11,Java,English,10-50,Product,Finance / Insurance,100000.0,90010.0
10.12.2019 12:43:27,33.0,Male,Moscow,Senior,Mobile Developer,12,Kotlin,Russian,10-50,Startup,Сonstruction,0.0,30000.0
10.12.2019 12:43:38,27.0,Male,Amsterdam,Middle,Backend Developer,4,Scala,English,100-1000,Product,Gambling,60000.0,78000.0
10.12.2019 13:00:26,34.0,Male,Amsterdam,Senior,Fullstack Developer,12,.NET,English,100-1000,Product,Finance / Insurance,73000.0,75000.0
10.12.2019 13:13:32,37.0,Male,Eindhoven,Senior,Backend Developer,16,.NET,English,1000+,Product,Health,62000.0,87570.0
10.12.2019 13:50:29,29.0,Male,Amsterdam,Senior,Backend Developer,9,.NET,English,1000+,Product,Manufacture,63000.0,67000.0
10.12.2019 13:52:31,27.0,Male,Amsterdam,Middle,Backend Developer,5,.NET,English,100-1000,Product,Сommerce,0.0,65000.0
10.12.2019 14:34:52,27.0,Male,Amsterdam,Middle,Backend Developer,4,Java,English,100-1000,Product,Finance / Insurance,0.0,64500.0
10.12.2019 15:13:02,22.0,Female,Amsterdam,Junior,DevOps,2,Azure,English,1000+,0,0,0.0,43000.0
10.12.2019 15:13:41,33.0,Male,Berlin,Senior,Backend Developer,10,.NET,English,10-50,Bodyshop / Outsource,Сommerce,0.0,87000.0
10.12.2019 15:51:04,0.0,Male,Munich,Senior,Mobile Developer,5,Kotlin,English,up to 10,Consulting / Agency,Finance / Insurance,0.0,72000.0
10.12.2019 16:03:10,31.0,Male,Berlin,Senior,SRE,10,Go,English,1000+,Product,Сommerce,0.0,100000.0
10.12.2019 16:07:08,27.0,Male,Stuttgart,Senior,Fullstack Developer,6,Javascript / Typescript,English,up to 10,Product,Сommerce,42000.0,48000.0
10.12.2019 16:11:01,32.0,Male,Hilversum,Senior,Fullstack Developer,10,Java,English,50-100,Product,Software Development,65000.0,83500.0
10.12.2019 16:15:58,28.0,Male,Hamburg,Senior,Backend Developer,5,Cobol,Deutsch,1000+,Product,Finance / Insurance,58600.0,75000.0
10.12.2019 16:16:30,32.0,Male,Amsterdam,Middle,Backend Developer,12,Perl,English,1000+,Product,Tourism,98000.0,114000.0
10.12.2019 17:21:14,32.0,Male,Munich,Lead,Machine Learning Engineer,12,C/C++,English,1000+,Product,Scientific Activities,0.0,188000.0
10.12.2019 17:41:32,49.0,Male,Munich,Senior,DevOps,25,Not Relevant,Deutsch,1000+,Product,0,0.0,125000.0
10.12.2019 17:42:56,30.0,Male,Berlin,Senior,Data Scientist,6,R,English,100-1000,Startup,Tourism,66000.0,80000.0
10.12.2019 18:26:17,35.0,Male,Berlin,0,Manager,11,Not Relevant,English,10-50,Product,HR,75000.0,80000.0
10.12.2019 19:33:26,27.0,Female,Amsterdam,Senior,Manager,8,Not Relevant,English,1000+,Product,Tourism,91000.0,100000.0
10.12.2019 19:52:47,33.0,Female,Hamburg,Middle,Data Scientist,5,SQL,Deutsch,100-1000,Consulting / Agency,Finance / Insurance,59000.0,58000.0
10.12.2019 19:58:07,27.0,Female,Berlin,Middle,Backend Developer,5,Java,Deutsch,100-1000,Consulting / Agency,Transport,48000.0,50000.0
10.12.2019 20:06:47,33.0,Male,Hamburg,Middle,Data Scientist,2,Python,Deutsch,1000+,Product,Сommerce,0.0,75000.0
10.12.2019 20:59:37,32.0,Male,Munich,Senior,SRE,11,Java,Deutsch,100-1000,Product,Сommerce,82000.0,77800.0
10.12.2019 21:16:31,31.0,Male,Munich,Senior,"CTO (CEO, CFO)",11,Swift,English,50-100,Startup,Health,70000.0,75000.0
10.12.2019 21:52:08,28.0,Female,Warsaw,Senior,Fullstack Developer,5,R,Polish+English,100-1000,Consulting / Agency,Health,144002.0,155001.0
10.12.2019 22:02:10,36.0,Male,Berlin,Senior,Fullstack Developer,7,.NET,English,50-100,Startup,Transport,0.0,70000.0
10.12.2019 22:19:05,32.0,Male,Frankfurt,Junior,Data Scientist,0,Python,English,50-100,Consulting / Agency,Transport,0.0,60500.0
10.12.2019 22:41:06,30.0,Male,Amsterdam,Middle,System Administrator,6,Not Relevant,English,1000+,Product,Tourism,0.0,80000.0
10.12.2019 22:55:17,28.0,Male,Gdańsk,Middle,Data Scientist,5,R,English,100-1000,Bodyshop / Outsource,Сommerce,9000.0,14000.0
10.12.2019 23:19:38,26.0,Male,Amsterdam,Senior,DevOps,6,Not Relevant,English,1000+,Product,Transport,60000.0,68000.0
10.12.2019 23:40:20,37.0,Male,Amsterdam,Middle,Fullstack Developer,18,Perl,English,1000+,Product,Tourism,95000.0,127000.0
10.12.2019 23:55:18,48.0,Male,Berlin,Senior,Network Engineer,16,Cisco,English,1000+,0,0,0.0,67000.0
11.12.2019 00:00:08,0.0,Male,Munich,Senior,Manager,20,Java,English,1000+,Product,Telecom,119000.0,110000.0
11.12.2019 01:36:39,30.0,Male,Wroclaw,Middle,Manager,8,Not Relevant,English,1000+,Bodyshop / Outsource,Finance / Insurance,48500.0,56000.0
11.12.2019 02:55:43,24.0,Male,Amsterdam,Middle,Frontend Developer,4,Javascript / Typescript,English,1000+,Product,Tourism,0.0,72000.0
11.12.2019 06:44:08,35.0,Male,Stuttgart,Senior,Manager,5,Python,English,1000+,Bodyshop / Outsource,IT,96000.0,86000.0
11.12.2019 06:50:45,35.0,Male,Amsterdam,Lead,DevOps,7,AWS,English,1000+,Bodyshop / Outsource,0,0.0,65000.0
11.12.2019 08:54:21,29.0,Male,Amsterdam,Senior,QA,8,Java,English,1000+,Product,Finance / Insurance,60000.0,80000.0
11.12.2019 09:21:53,34.0,Male,Amsterdam,Senior,Frontend Developer,10,Javascript / Typescript,English,100-1000,Product,HR,61600.0,64500.0
11.12.2019 09:54:31,34.0,Male,Berlin,Senior,Manager,2,Not Relevant,Deutsch,50-100,Product,Сommerce,66000.0,63600.0
11.12.2019 09:57:24,24.0,Female,Warsaw,Junior,other,1,R,Polish,1000+,Bank,Finance / Insurance,56000.0,72000.0
11.12.2019 10:03:04,28.0,Male,Amsterdam,Senior,SAP Consultant,6,Not Relevant,English,1000+,Consulting / Agency,IT,0.0,84500.0
11.12.2019 10:11:04,31.0,Male,Munich,Lead,Machine Learning Engineer,9,Python,Deutsch,100-1000,Startup,Transport,129000.0,153000.0
11.12.2019 10:21:26,34.0,Male,Zug,Senior,Backend Developer,12,C/C++,English,10-50,Product,Finance / Insurance,0.0,160001.0
11.12.2019 10:25:33,23.0,Female,Moscow,Middle,Data Engineer,4,Hadoop,Russian,1000+,Product,0,60000.0,37000.0
11.12.2019 10:54:37,32.0,Male,Düsseldorf,Senior,Data Engineer,7,Python,English,1000+,Product,Manufacture,72000.0,67000.0
11.12.2019 11:26:54,25.0,Female,Moscow,Senior,Frontend Developer,5,Javascript / Typescript,Russian,50-100,Product,Finance / Insurance,0.0,35300.0
11.12.2019 11:27:30,40.0,Male,Amsterdam,Middle,System Administrator,20,Not Relevant,English,1000+,Product,0,118000.0,105000.0
11.12.2019 11:30:23,30.0,Male,Gothenburg,Senior,Backend Developer,8,Elixir,English,10-50,Product,Entertainment,0.0,40146.0
11.12.2019 11:35:29,33.0,Male,Zurich,Senior,Backend Developer,6,PHP,English,50-100,Product,0,0.0,90000.0
11.12.2019 11:53:22,31.0,Female,Amsterdam,Senior,QA,5,Javascript / Typescript,English,100-1000,Product,Media,55800.0,67000.0
11.12.2019 11:56:43,30.0,Male,Amsterdam,Middle,Backend Developer,10,Java,English,50-100,Product,Transport,72000.0,80000.0
11.12.2019 12:15:48,31.0,Male,Munich,Lead,Machine Learning Engineer,9,Python,Deutsch,100-1000,Startup,Transport,129000.0,153000.0
11.12.2019 12:15:52,30.0,Female,Berlin,Senior,Business Analyst,6,Python,English,1000+,Product,Сommerce,57000.0,63000.0
11.12.2019 12:16:57,29.0,Male,Berlin,Senior,Data Scientist,7,Python,English,1000+,Product,Сommerce,0.0,117000.0
11.12.2019 12:18:56,31.0,Male,Frankfurt,Middle,Backend Developer,7,Java,English,1000+,Product,Scientific Activities,70200.0,74200.0
11.12.2019 12:29:58,29.0,Male,Amsterdam,Senior,Backend Developer,8,Java,English,1000+,Product,IT,98000.0,86000.0
11.12.2019 12:33:32,30.0,Male,Munich,Senior,Cloud Platform Engineer,15,Google Cloud,English,1000+,0,0,135000.0,177000.0
11.12.2019 12:54:34,24.0,Female,Warsaw,Junior,other,1,Python,Polish,1000+,Bank,Finance / Insurance,0.0,48000.0
11.12.2019 13:07:34,37.0,Male,Almere,Senior,"CTO (CEO, CFO)",10,C/C++,English,10-50,Product,0,0.0,62016.0
11.12.2019 13:21:41,26.0,Male,Limassol,Senior,QA,7,Not Relevant,Russian,50-100,Product,Finance / Insurance,50000.0,63600.0
11.12.2019 13:31:46,23.0,Male,Moscow,Middle,Backend Developer,3,Erlang,Russian,100-1000,Product,Finance / Insurance,0.0,36819.0
11.12.2019 14:20:02,30.0,Male,Vienna,Junior,Frontend Developer,2,Javascript / Typescript,English,up to 10,Startup,HR,25200.0,21600.0
11.12.2019 14:36:31,34.0,Male,Berlin,Senior,Manager,2,Not Relevant,Deutsch,50-100,Product,Сommerce,66000.0,63600.0
11.12.2019 14:47:42,35.0,Female,Hamburg,Middle,Data Scientist,3,Python,Deutsch,100-1000,Consulting / Agency,0,0.0,49000.0
11.12.2019 14:52:35,33.0,Male,Munich,Senior,Frontend Developer,5,Javascript / Typescript,English,50-100,Startup,Сommerce,72000.0,78000.0
11.12.2019 16:04:31,0.0,Female,Zurich,Middle,Machine Learning Engineer,8,Java,English,1000+,Product,Сommerce,0.0,120000.0
11.12.2019 16:12:21,29.0,Male,Stockholm,Senior,Backend Developer,6,C/C++,English,1000+,Product,Finance / Insurance,0.0,69000.0
11.12.2019 16:46:23,23.0,Male,Tampere,Junior,Frontend Developer,1,Swift,English,0,0,0,0.0,36001.0
11.12.2019 17:05:12,39.0,Male,Amsterdam,Senior,Mobile Developer,16,Swift,English,50-100,Product,Finance / Insurance,64800.0,65000.0
11.12.2019 17:18:28,24.0,Female,Cologne,Junior,Data Scientist,1,Python,English,up to 10,Consulting / Agency,0,0.0,49000.0
