timestamp,age,gender,city,position,experience,seniority_level,main_technology,other_technologies,main_language,company_size,company_type,covid_job_loss,salary_last_year,net_salary
25/11/2020 10:26:16,37.0,Male,Munich,DevOps,13,Lead,0,"Ruby, SQL, Go, AWS, Kubernetes, Docker",English,11-50,Product,No,60000.0,70000.0
25/11/2020 10:31:01,35.0,Male,Frankfurt,Frontend Developer,6,Senior,Javascript,0,English,11-50,Product,No,0.0,80000.0
25/11/2020 10:33:07,39.0,Male,Berlin,Data Scientist,7,Senior,several,"Python, SQL, AWS, Docker, unix shell scripts",English,101-1000,Startup,No,130000.0,140000.0
25/11/2020 10:35:44,25.0,Male,Berlin,Software Engineer,6,Middle,Java,"Python, Java / Scala, Go, AWS, Kubernetes, Docker",English,1000+,e-commerce,No,60600.0,65300.0
25/11/2020 10:37:36,27.0,Male,Berlin,Software Engineer,4,Middle,C#,"Javascript / Typescript, .NET, Azure, Docker",English,101-1000,Product,No,0.0,65000.0
25/11/2020 10:42:48,30.0,Male,Berlin,Product Manager,3,Junior,0,0,English,11-50,Product,No,0.0,30000.0
25/11/2020 10:44:20,28.0,Male,Berlin,Data Scientist,4,Middle,Python ,"Java / Scala, R, SQL, Docker, Julia ",English,101-1000,Product,No,75500.0,75500.0
25/11/2020 10:50:19,36.0,Female,Munich,Frontend Developer,10,Middle,javascript,Javascript / Typescript,German,101-1000,Product,No,40000.0,48000.0
25/11/2020 10:53:48,29.0,Female,Berlin,Software Developer,9,Lead,Java,"Javascript / Typescript, SQL, Docker",English,101-1000,Startup,No,60000.0,66000.0
25/11/2020 10:53:55,37.0,Male,Berlin,Data Analyst,3,0,Python,SQL,English,1000+,Product,No,0.0,67000.0
25/11/2020 10:55:15,34.0,Male,Berlin,Mobile Developer,10,Senior,Android/Kotlin,"Kotlin, Java / Scala",English,51-100,Product,No,0.0,70000.0
25/11/2020 10:56:28,28.0,Female,Berlin,Data Scientist,4,Middle,Python,"Python, SQL, Docker",English,101-1000,0,No,112000.0,69000.0
25/11/2020 10:58:00,39.0,Male,Munich,Software Architect,20,Lead,embedded,"C/C++, Clojure, Assembly",English,1000+,Product,No,164000.0,167000.0
25/11/2020 10:58:13,0.0,Male,Berlin,Software Engineer,15,Senior,Java,0,English,0,0,No,0.0,300000.0
25/11/2020 11:03:17,0.0,Male,Leipzig,Frontend Developer,0,Middle,JavaScript,PHP,German,101-1000,Product,No,0.0,44200.0
25/11/2020 11:07:02,32.0,Male,Berlin,Software Engineer,6,Middle,PHP,"Python, PHP, Javascript / Typescript, SQL, AWS, Kubernetes, Docker",German,1000+,Product,Yes,0.0,58000.0
25/11/2020 11:08:17,37.0,Male,Berlin,QA Engineer,6,Middle,Java/Groovy,"AWS, Docker",English,101-1000,SaaS,No,67100.0,69200.0
25/11/2020 11:11:06,32.0,Male,Munich,Software Engineer,7,Senior,Python ,"Python, Javascript / Typescript, SQL, Docker",English,11-50,Startup,No,65000.0,72000.0
25/11/2020 11:13:31,28.0,Male,Berlin,Technical account manager ,4,Lead,0,0,English,101-1000,Product,No,45000.0,57000.0
25/11/2020 11:15:53,35.0,Male,Munich,Software Engineer,16,Lead,PHP,"Javascript / Typescript, SQL, AWS, Kubernetes, Docker",English,101-1000,Product,No,79000.0,84000.0
25/11/2020 11:18:27,26.0,Male,Berlin,Data Scientist,5,Middle,Python ,"SQL, AWS, Kubernetes, Docker",English,101-1000,Startup,No,55000.0,59000.0
25/11/2020 11:18:46,32.0,Male,Berlin,Frontend Developer,7,Middle,Typescript,"Java / Scala, Kubernetes, Docker",English,101-1000,Startup,No,0.0,68000.0
25/11/2020 11:20:58,29.0,Male,Berlin,Data Engineer,5,Middle,Python,"Python, Java / Scala, SQL, AWS, Kubernetes, Docker",English,1000+,Startup,No,55000.0,68000.0
25/11/2020 11:21:08,36.0,Male,Berlin,Software Engineer,10,Senior,typescript,"Javascript / Typescript, .NET, Azure",German,1000+,Product,No,80000.0,88000.0
25/11/2020 11:22:06,26.0,Male,Berlin,Software Engineer,5,Middle,Swift,0,English,1000+,Product,No,65000.0,71000.0
25/11/2020 11:24:14,28.0,Male,Berlin,Data Engineer,5,Middle,Scala,Java / Scala,English,101-1000,Product,No,60000.0,65000.0
25/11/2020 11:29:28,36.0,Male,Berlin,Data Scientist,5,Middle,python,"Python, SQL, AWS, Google Cloud",English,101-1000,Startup,No,0.0,65000.0
25/11/2020 11:30:04,40.0,Male,Munich,Software Engineer,18,Senior,java,"AWS, Docker",German,up to 10,Consulting / Agency,No,160000.0,160000.0
25/11/2020 11:37:31,29.0,Male,Milan,Data Scientist,4,Middle,Python + SQL,"Python, SQL, Spark",Italian,101-1000,Consulting / Agency,No,35000.0,37500.0
25/11/2020 11:39:11,32.0,Male,Berlin,Software Engineer,10,Middle,javascript,"Javascript / Typescript, SQL, AWS, Docker",English,51-100,Startup,No,65000.0,70000.0
25/11/2020 11:41:13,28.0,Male,Munich,Software Engineer,5,Middle,Java,"Javascript / Typescript, Java / Scala, AWS, Docker",English,11-50,Startup,No,59000.0,64000.0
25/11/2020 11:42:08,27.0,Male,Berlin,DevOps,7,Senior,Go,"Python, PHP, AWS, Google Cloud, Kubernetes, Docker",English,101-1000,Startup,No,75000.0,80000.0
25/11/2020 11:47:34,33.0,Male,Berlin,Software Engineer,16,Senior,Java,"Python, Kotlin, Java / Scala, Go, Rust, AWS, Kubernetes, Docker",English,1000+,Product,No,90000.0,100000.0
25/11/2020 11:48:54,34.0,Male,Munich,QA Engineer,5,Senior,Java,"Kotlin, Swift",English,1000+,Product,No,72000.0,76500.0
25/11/2020 11:49:21,31.0,Male,Berlin,Frontend Developer,8,Senior,Typescript,"Javascript / Typescript, Google Cloud, Kubernetes, Docker",English,11-50,Product,No,55000.0,60000.0
25/11/2020 11:51:49,31.0,Male,Munich,Frontend Developer,8,Senior,"Typescript, Web apps",Javascript / Typescript,English,1000+,Product,No,67000.0,84000.0
25/11/2020 11:54:11,31.0,Male,Berlin,Data Scientist,5,Middle,Python,"Python, Java / Scala, SQL, AWS, Docker",English,101-1000,Product,No,102000.0,108000.0
25/11/2020 11:54:25,27.0,Male,Berlin,ML Engineer,6,Middle,Python,AWS,English,1000+,Product,Yes,78000.0,120500.0
25/11/2020 11:56:27,31.0,Male,Hamburg,Data Scientist,9,Middle,Python,"Python, Docker",German,up to 10,Product,No,48000.0,50000.0
25/11/2020 11:57:58,29.0,Male,Berlin,Backend Developer,10,Senior,Scala,"Java / Scala, SQL, Go, Google Cloud, Kubernetes, Docker",English,11-50,Startup,No,75000.0,80000.0
25/11/2020 12:01:50,39.0,Male,Berlin,Software Engineer,6,Senior,PHP,"Javascript / Typescript, SQL, AWS, Docker",English,101-1000,Product,No,0.0,60000.0
25/11/2020 12:04:41,35.0,Male,Berlin,Frontend Developer,10,Senior,JavaScript,Javascript / Typescript,English,1000+,Startup,No,70000.0,75000.0
25/11/2020 12:05:48,38.0,Male,Berlin,Tech Leader,24,Lead,Java,"Kotlin, PHP, Swift, Javascript / Typescript, Java / Scala, Clojure, R, Rust, AWS, Google Cloud, Azure, Kubernetes, Docker",English,101-1000,Product,Yes,0.0,130000.0
25/11/2020 12:06:58,31.0,Male,Salzburg,Chief Research Officer,10,Lead,Python,"Python, C/C++, AWS, Kubernetes, Docker",English,51-100,Startup,No,86000.0,140000.0
25/11/2020 12:15:16,32.0,Male,Berlin,QA Engineer,7,Senior,Swift,Javascript / Typescript,English,51-100,Startup,No,65000.0,65000.0
25/11/2020 12:20:23,35.0,Male,Berlin,SRE,10,Senior,Terraform ,"Python, AWS, Kubernetes",English,101-1000,Product,No,75000.0,85000.0
25/11/2020 12:21:48,28.0,Male,Rome,ML Engineer,2,Middle,Java,"Python, C/C++",English,1000+,Product,No,28000.0,38400.0
25/11/2020 12:23:50,30.0,Female,Berlin,Data Scientist,6,Senior,python,"Python, SQL, Google Cloud, Kubernetes, Docker",English,1000+,Product,No,126000.0,86000.0
25/11/2020 12:27:53,30.0,Male,Berlin,Data Engineer,5,Lead,0,Python,English,1000+,Product,No,173000.0,89999.0
25/11/2020 12:29:33,26.0,Male,Berlin,Data Engineer,2,Middle,Python,"Python, SQL, AWS, Google Cloud, Kubernetes, Docker",English,1000+,Product,No,62000.0,55000.0
25/11/2020 12:41:42,25.0,Male,Berlin,Data Engineer,3,Senior,Scala,"Python, Java / Scala, SQL, Go, AWS, Google Cloud, Kubernetes, Docker",English,1000+,Product,No,58000.0,75000.0
25/11/2020 12:44:08,30.0,Male,Berlin,Product Manager,3,Junior,0,0,English,11-50,Product,No,0.0,30000.0
25/11/2020 12:44:24,27.0,Male,Berlin,DevOps,4,Middle,AWS,"Python, AWS, Docker",English,101-1000,Consulting / Agency,No,128400.0,72000.0
25/11/2020 12:47:31,28.0,Male,Berlin,Product Manager,7,Lead,0,0,English,101-1000,Product,No,0.0,69000.0
25/11/2020 13:02:51,22.0,Male,Berlin,Presales Engineer ,4,Middle,"Java, .Net",".NET, Java / Scala, SQL, Go, AWS, Docker",English,101-1000,Startup,No,0.0,63000.0
25/11/2020 13:03:32,37.0,Female,Berlin,Data Scientist,2,Middle,Python,"R, SQL, AWS",German,101-1000,Publisher,No,58600.0,62000.0
25/11/2020 13:05:32,25.0,Male,Berlin,Data Scientist,1,Junior,"Python, statistics, SQL","Python, SQL, Google Cloud, Docker",English,1000+,Product,No,0.0,61000.0
25/11/2020 13:12:26,33.0,Male,Berlin,Backend Developer,11,Senior,Scala,"Java / Scala, AWS, Kubernetes, Docker",German,11-50,Startup,No,110000.0,154000.0
25/11/2020 13:16:43,38.0,Male,Berlin,Freelance AI lead / advisor,20,Lead,C,"Python, C/C++, Docker",English,up to 10,Consulting / Agency,Yes,160000.0,400000.0
25/11/2020 13:20:02,31.0,Male,Berlin,Data Scientist,6,Senior,0,"Python, SQL, AWS, Docker",English,1000+,E-commerce,No,76000.0,78000.0
25/11/2020 13:26:21,24.0,Male,Munich,Data Scientist,1,Junior,C++,"Python, C/C++, Swift, Java / Scala, R, SQL, Go, AWS, Google Cloud, Azure, Kubernetes, Docker",English,101-1000,Startup,No,0.0,300000.0
25/11/2020 13:37:21,28.0,Male,Berlin,DevOps,10,Lead,0,AWS,English,101-1000,Product,No,0.0,78000.0
25/11/2020 13:37:26,25.0,Male,Berlin,Software Engineer,5,Senior,Node.js,"Javascript / Typescript, Google Cloud, Kubernetes",English,up to 10,Consulting / Agency,No,0.0,57000.0
25/11/2020 13:39:11,26.0,Female,Berlin,Data Scientist,4,Middle,"Sql, BQ, tableau, gtm, ga","Python, Javascript / Typescript, SQL",English,101-1000,Startup,Yes,45000.0,45000.0
25/11/2020 13:41:37,29.0,Male,Berlin,Frontend Developer,3,Middle,React ,Javascript / Typescript,English,51-100,Product,No,47000.0,47300.0
25/11/2020 13:41:50,22.0,Female,Berlin,Business Development Manager Operations ,4,Middle,Business Development Manager Operation ,0,English,1000+,Startup,No,39000.0,39000.0
25/11/2020 13:43:52,30.0,Male,Berlin,Frontend Developer,4,Senior,TypeScript,Javascript / Typescript,English,101-1000,Product,No,70000.0,73000.0
25/11/2020 13:45:22,30.0,Male,Berlin,Frontend Developer,11,Senior,Typescript,Java / Scala,English,1000+,Product,No,82000.0,85000.0
25/11/2020 13:45:45,28.0,Female,Amsterdam,Program Manager,10,Senior,Management,0,English,1000+,Product,No,80000.0,116000.0
25/11/2020 13:49:33,29.0,Male,Berlin,Frontend Developer,9,Senior,Javascript / Typescript,"Python, Javascript / Typescript, SQL, Perl, Docker",English,1000+,Startup,No,0.0,74000.0
25/11/2020 13:50:55,32.0,Male,Cologne,DevOps,10,Middle,Bash,"Python, Google Cloud",English,101-1000,Product,No,0.0,110000.0
25/11/2020 13:51:21,36.0,Male,Berlin,Researcher,4,Middle,C++,"Python, C/C++",English,up to 10,University,No,37000.0,40000.0
25/11/2020 13:51:32,32.0,Male,Hamburg,Product Manager,7,Senior,0,SQL,English,101-1000,Product,No,90000.0,90000.0
25/11/2020 13:54:19,30.0,Female,Berlin,Software Engineer,4,Middle,Python,"Python, Java / Scala, SQL, AWS, Kubernetes, Docker",English,1000+,Product,No,55000.0,56000.0
25/11/2020 13:55:16,29.0,Male,Stuttgart ,Software Engineer,7,Middle,C++,0,English,51-100,Product,No,70000.0,70000.0
25/11/2020 13:56:50,32.0,Female,Berlin,QA Engineer,10,Middle,Java,Docker,English,1000+,Product,No,62000.0,68000.0
25/11/2020 13:57:19,34.0,Male,Berlin,QA Engineer,10,Senior,JS,"Python, Javascript / Typescript, AWS, Docker",English,1000+,Product,No,65000.0,70000.0
25/11/2020 13:58:38,30.0,Male,Berlin,Data Scientist,6,Senior,0,"Python, SQL, AWS, Google Cloud, Docker",English,1000+,Startup,No,130000.0,157000.0
25/11/2020 13:59:02,40.0,Male,Berlin,Engineering manager,15,Lead,Python,"Python, SQL, Perl, AWS, Google Cloud, Docker",English,1000+,Product,No,65000.0,80000.0
25/11/2020 13:59:16,35.0,Male,Berlin,Software Engineer,15,Lead,C++,"Python, Swift, Java / Scala",English,1000+,Product,No,97000.0,97000.0
25/11/2020 14:00:05,31.0,Male,Berlin,Software Engineer,8,Senior,"Java, Kotlin","Kotlin, Java / Scala, AWS",English,1000+,Product,No,72000.0,77000.0
25/11/2020 14:00:28,38.0,Male,Berlin,Data Scientist,15,Senior,Python,"Python, SQL, AWS",English,11-50,Product,No,115000.0,115000.0
25/11/2020 14:02:47,39.0,Male,Hamburg,Data Scientist,10,Senior,R,"Python, R, SQL",English,1000+,Energy ,No,80000.0,80000.0
25/11/2020 14:08:16,35.0,Male,Berlin,Backend Developer,13,Senior,Nodejs,"PHP, Javascript / Typescript",English,up to 10,Startup,No,82000.0,90000.0
25/11/2020 14:08:18,30.0,Female,Berlin,QA Engineer,5,Middle,TS,0,English,11-50,Product,No,0.0,54000.0
25/11/2020 14:08:39,29.0,Female,Berlin,Data Scientist,0,Junior,Python,"Python, SQL, AWS, Google Cloud, Docker",English,1000+,Product,No,0.0,40000.0
25/11/2020 14:08:48,36.0,Male,Berlin,Engineering Manager,18,Lead,C++,"Python, Swift, Java / Scala",English,1000+,Product,No,123000.0,123000.0
25/11/2020 14:09:53,41.0,Male,Berlin,Backend Developer,20,Senior,Python,"Python, SQL, AWS, Kubernetes, Docker",English,1000+,Product,No,98000.0,94000.0
25/11/2020 14:14:02,41.0,Male,Berlin,Software Engineer,18,Lead,PHP,"SQL, Google Cloud, Kubernetes, Docker",English,51-100,Product,No,160000.0,200000.0
25/11/2020 14:21:26,28.0,Female,Berlin,Data Scientist,6,Senior,sql,"Python, R, SQL",English,1000+,Product,No,0.0,70000.0
25/11/2020 14:21:32,33.0,Male,Berlin,Software Engineer,10,Lead,javascript,"Javascript / Typescript, AWS, Docker",English,101-1000,Startup,No,70000.0,75000.0
25/11/2020 14:26:49,31.0,Male,Munich,Software Engineer,3,Middle,JavaScript ,"Javascript / Typescript, Java / Scala",German,51-100,Product,No,100800.0,126909.0
25/11/2020 14:27:14,29.0,Male,Berlin,Backend Developer,5,Senior,Java,"Java / Scala, SQL, AWS, Kubernetes, Docker",English,1000+,Product,No,0.0,70000.0
25/11/2020 14:32:04,23.0,Male,Berlin,Backend Developer,3,Middle,Java,0,English,1000+,Product,No,0.0,180000.0
25/11/2020 14:34:19,25.0,Male,Berlin,ML Engineer,4.5,Middle,"Spark, Pytorch",Python,English,11-50,Startup,No,0.0,90000.0
25/11/2020 14:35:03,34.0,Male,Berlin,QA Engineer,10,Lead,Java,"Javascript / Typescript, SQL, AWS, Docker",English,101-1000,Startup,No,73000.0,85000.0
25/11/2020 14:37:06,45.0,Male,Berlin,Backend Developer,30,Senior,PHP,"Javascript / Typescript, Go, AWS, Google Cloud, Docker",English,11-50,Startup,No,55000.0,55000.0
25/11/2020 14:37:07,37.0,Male,Berlin,Embedded Software Engineer,15,Senior,C/C++,"Python, C/C++",English,1000+,Product,No,78000.0,78000.0
25/11/2020 14:37:25,31.0,Male,Berlin,Software Engineer,9,Lead,javascript,"AWS, Docker",English,101-1000,Startup,No,178000.0,198000.0
25/11/2020 14:48:38,32.0,Male,Amsterdam,Backend Developer,15,Senior,Golang,"Python, Javascript / Typescript, SQL, AWS, Kubernetes, Docker",English,11-50,Product,No,90000.0,90000.0
25/11/2020 14:53:46,45.0,Female,Berlin,Product Manager,15,Lead,Java,0,English,11-50,Product,No,52000.0,52000.0
25/11/2020 14:55:16,42.0,Male,Wroclaw,Software Engineer,16,Senior,java/scala/go/clouds/devops,"Java / Scala, Go, AWS, Google Cloud, Kubernetes, Docker",English,1000+,Product,No,0.0,36000.0
25/11/2020 14:56:08,23.0,Male,Berlin,Dana Analyst,4,Middle,0,"Python, SQL",English,11-50,Product,No,0.0,45000.0
25/11/2020 14:56:36,36.0,Male,Berlin,Backend Developer,14,Middle,JS,Docker,English,101-1000,Product,No,73500.0,75000.0
25/11/2020 14:57:52,40.0,Male,Karlsruhe,Team Manager,20,Lead,C#,"Python, .NET, Azure, Kubernetes, Docker",English,1000+,Enterprise,No,90000.0,100000.0
25/11/2020 14:58:22,28.0,Male,Berlin,Backend Developer,7,Senior,Java,"Ruby, Go, Perl",English,101-1000,Product,No,0.0,135000.0
25/11/2020 14:58:40,35.0,Male,Frankfurt,Backend Developer,15,Senior,C,"Python, Javascript / Typescript, SQL, Docker",German,51-100,Product,No,63000.0,70000.0
25/11/2020 15:03:27,37.0,Male,Berlin,Backend Developer,12,Senior,Java,"Javascript / Typescript, Java / Scala, Google Cloud, Docker",English,101-1000,Startup,No,78000.0,102000.0
25/11/2020 15:03:59,33.0,Male,Berlin,Software Engineer,10,Lead,C/C++,C/C++,English,1000+,Product,No,85000.0,110000.0
25/11/2020 15:05:30,33.0,Male,Berlin,Backend Developer,13,Senior,Java,"Java / Scala, SQL, Kubernetes, Docker",English,101-1000,Product,No,78600.0,78600.0
25/11/2020 15:11:46,31.0,Male,Munich,Software Engineer,10,Lead,Java ,"Python, Javascript / Typescript, AWS, Docker",English,101-1000,Product,No,64000.0,147000.0
25/11/2020 15:16:59,31.0,Male,Berlin,Software Engineer,4,Middle,Java,"Kotlin, Javascript / Typescript, Docker",English,1000+,Product,No,105000.0,137500.0
25/11/2020 15:27:18,28.0,Male,Wolfsburg,Software Engineer,3,Middle,Java,SQL,English,101-1000,Consulting / Agency,No,42800.0,42000.0
25/11/2020 15:51:41,31.0,Male,Boeblingen,QA Engineer,6,Senior,Python,"Python, Squish",English,1000+,Consulting / Agency,No,53000.0,53000.0
25/11/2020 15:53:21,40.0,Male,Cupertino,Software Engineer,20,Lead,Swift,0,English,1000+,Product,No,530000.0,700000.0
25/11/2020 16:06:56,25.0,Female,Frankfurt,Software Engineer,3,Middle,Java,"Javascript / Typescript, SQL",German,1000+,Product,No,50004.0,58000.0
25/11/2020 16:08:01,35.0,Male,Berlin,Data Analyst,9,Senior,Python,"Python, SQL, AWS, Kubernetes, Docker",German,101-1000,Startup,No,70000.0,77000.0
25/11/2020 16:08:21,35.0,Male,Berlin,Software Engineer,15,Senior,.net,"C/C++, .NET, Go, Docker",English,11-50,Consulting / Agency,No,134000.0,160000.0
25/11/2020 16:10:29,41.0,Male,Berlin,DevOps,20,Senior,"Linux/UNIX, GIT, Virtualisation Platforms, *shell(s) scripts","Python, Javascript / Typescript, SQL, AWS, Google Cloud, Kubernetes, Docker",German,1000+,Bloody enterprise,No,73400.0,79500.0
25/11/2020 16:16:23,33.0,Male,Berlin,DevOps,8,Senior,AWS,"Python, AWS, Kubernetes, Docker",English,1000+,service,No,72500.0,76000.0
25/11/2020 16:17:02,33.0,Male,Berlin,Data Engineer,13,Senior,Python,"Python, Java / Scala, SQL, AWS, Kubernetes, Docker",English,101-1000,Startup,No,150000.0,90000.0
25/11/2020 16:26:38,38.0,Male,Munich,Software Engineer,15,Senior,Java,"Java / Scala, Kubernetes, Docker",English,11-50,Product,No,145000.0,145000.0
25/11/2020 16:39:24,35.0,Male,Berlin,Software Engineer,10,Senior,php,"Python, PHP, Javascript / Typescript, SQL",German,up to 10,Product,No,156000.0,156000.0
25/11/2020 16:42:43,36.0,Female,Berlin,Data Scientist,5,Senior,Python,"Python, Java / Scala, SQL, AWS",English,51-100,Startup,No,75000.0,75000.0
25/11/2020 16:50:22,49.0,Male,Munich,Software Engineer,27,Senior,Java,"Javascript / Typescript, Java / Scala, SQL, Docker, Groovy",German,101-1000,Consulting / Agency,No,57000.0,57000.0
25/11/2020 17:00:00,32.0,Male,Berlin,Software Engineer,10,Lead,TypeScript,Javascript / Typescript,Deuglisch,1000+,Concern,Yes,90000.0,120000.0
25/11/2020 17:02:13,32.0,Female,Berlin,Software Engineer,6,Lead,Java,"Python, Kotlin, AWS, Docker",English,101-1000,Startup,No,75000.0,75000.0
25/11/2020 17:06:04,27.0,Female,Berlin,Data Analyst ,1,Middle,"Python, SQL","Python, SQL",English,1000+,Product,No,88000.0,63000.0
25/11/2020 17:08:54,31.0,Male,Frankfurt,Data Scientist,6,Senior,python,"Python, AWS, Docker",English,51-100,Consulting / Agency,No,0.0,75000.0
25/11/2020 17:09:19,31.0,Male,Paris,Mobile Developer,8,Senior,Swift,Swift,English,101-1000,Product,No,66000.0,66000.0
25/11/2020 17:11:50,28.0,Male,Cologne,Backend Developer,4,Middle,Java,Pl/sql,German,101-1000,Product,No,50000.0,50000.0
25/11/2020 17:13:52,28.0,Female,Berlin,Frontend Developer,3,Middle,JavaScript,0,English,101-1000,Product,No,52000.0,54500.0
25/11/2020 17:20:37,27.0,Male,Berlin,Software Engineer,2,Lead,DWH,SQL,English,1000+,Product,No,184000.0,97000.0
25/11/2020 17:20:50,29.0,Male,Berlin,Frontend Developer,8,Lead,JavaScript,"Kubernetes, Docker",English,1000+,Product,No,65000.0,82500.0
25/11/2020 17:45:05,32.0,Female,Munich,Data Engineer,10,Middle,Python,"Python, SQL, AWS, Docker, Spark, Airflow",English,11-50,Startup,Yes,70000.0,75000.0
25/11/2020 17:45:21,28.0,Male,Berlin,QA Engineer,5,Middle,QA,Python,English,101-1000,Product,No,58000.0,60000.0
25/11/2020 17:46:23,34.0,Female,Berlin,0,13,Lead,python,"AWS, Terraform, Scala Spark, ",English,1000+,Product,No,90000.0,108000.0
25/11/2020 17:48:02,38.0,Male,Dublin ,Mobile Developer,16,Senior,Swift,"Swift, Java / Scala",English,101-1000,Product,No,170000.0,85000.0
25/11/2020 17:48:12,29.0,Male,Berlin,Data Engineer,3,Middle,Azure,"Python, SQL, Azure",German,1000+,Utilities,No,45000.0,60000.0
25/11/2020 17:49:56,30.0,Male,Stockholm,Backend Developer,7,Senior,C++,"Python, C/C++, Java / Scala, AWS, Kubernetes, Docker",English,1000+,Product,No,69000.0,74000.0
25/11/2020 17:58:39,33.0,Female,Berlin,Designer (UI/UX),6,Middle,"Sketch, Figma",0,English,51-100,Product,Yes,0.0,42000.0
25/11/2020 18:00:44,30.0,Male,Paderborn,Data Scientist,6,Junior,Python,"Python, SQL, Docker",German,101-1000,Product,No,0.0,55250.0
25/11/2020 18:02:06,31.0,Male,Berlin,Product Manager,5,Lead,0,0,English,51-100,Startup,No,780000.0,96000.0
25/11/2020 18:04:21,37.0,Male,Berlin,Mobile Developer,16,Senior,iOS,"Kotlin, C/C++, Swift, Ruby",English,101-1000,Product,No,55000.0,65000.0
25/11/2020 18:12:52,32.0,Male,Amsterdam,Mobile Developer,13,Senior,Kotlin,Kotlin,English,1000+,Bank,No,164000.0,174000.0
25/11/2020 18:15:28,32.0,Female,Munich,QA Engineer,9,Middle,0,0,German,101-1000,Product,No,0.0,60000.0
25/11/2020 18:19:22,40.0,Male,Berlin,Product Manager,13,Lead,0,SQL,English,1000+,Product,No,75000.0,100000.0
25/11/2020 18:19:58,30.0,Male,Berlin,Software Engineer,7,Senior,Java,"Go, AWS, Kubernetes",English,1000+,Product,No,82600.0,86000.0
25/11/2020 18:24:15,30.0,Male,Berlin,Software Engineer,8,Senior,JS,0,English,51-100,Product,No,60000.0,60000.0
25/11/2020 18:28:01,32.0,Male,Berlin,QA Engineer,10,Senior,js,"Java / Scala, Google Cloud, Docker",English,1000+,Product,No,103000.0,126000.0
25/11/2020 18:28:01,32.0,Male,Cologne,DevOps,7,Middle,k8s,"Python, Google Cloud, Kubernetes, Docker",English,101-1000,Product,Yes,70000.0,60000.0
25/11/2020 18:31:48,34.0,Male,Munich,Software Engineer,12,Senior,Java,"Java / Scala, SQL, Go, Google Cloud, Kubernetes, Docker",English,101-1000,Product,No,69000.0,74000.0
25/11/2020 18:45:41,43.0,Male,Cologne,Backend Developer,10,Senior,Php,PHP,German,101-1000,Product,No,112600.0,65600.0
25/11/2020 18:49:08,33.0,Male,Munich,Software Engineer,13,Senior,Java,"Python, Kotlin, Javascript / Typescript, AWS, Kubernetes, Docker",English,101-1000,Startup,No,64000.0,70000.0
25/11/2020 18:51:20,28.0,Female,Munich,QA Engineer,8,Senior,Kotlin,"Kotlin, Java / Scala, AWS, Kubernetes, Docker",English,101-1000,Product,No,70000.0,75000.0
25/11/2020 18:51:36,33.0,Male,Hamburg,Software Engineer,11,Senior,Java,"Python, SQL",English,11-50,Product,No,0.0,65000.0
25/11/2020 18:53:10,33.0,Male,Munich,Software Engineer,11,Lead,"Frontend: react, node.js","Javascript / Typescript, AWS, Kubernetes, Docker",English,1000+,Product,No,75000.0,90000.0
25/11/2020 18:56:02,51.0,Male,Berlin,Software Engineer,30,Senior,"VB, RPA, Python","Python, PHP, Javascript / Typescript, .NET, SQL, SAP / ABAP",German,1000+,Consulting / Agency,No,55000.0,65000.0
25/11/2020 18:57:32,35.0,Male,Berlin,Software Engineer,8,Senior,Go,"Java / Scala, Go, AWS, Google Cloud, Azure, Kubernetes, Docker",English,1000+,Product,No,135000.0,190000.0
25/11/2020 18:58:56,35.0,Male,Berlin,Software Engineer,1,Junior,FBD,"PHP, Javascript / Typescript, SQL",German,up to 10,Product,No,0.0,30000.0
25/11/2020 18:59:36,33.0,Male,Berlin,ML Engineer,10,Senior,0,"Python, Java / Scala",English,1000+,Product,other,0.0,90000.0
25/11/2020 19:02:12,28.0,Male,Munich,Software Engineer,6,Middle,"C, C++","C/C++, Linux Kernel",English,101-1000,Product,No,0.0,73000.0
25/11/2020 19:02:20,21.0,Female,Cologne,Mobile Developer,2,Middle,0,0,0,0,0,other,0.0,50000.0
25/11/2020 19:02:43,25.0,Male,Berlin,Mobile Developer,2,Middle,"Swift, Objective-C, iOS",Swift,English,1000+,Product,No,43000.0,44000.0
25/11/2020 19:06:21,25.0,Female,Hamburg,working student (QA),1,Junior,Ruby,"Java / Scala, SQL",English,1000+,Product,No,12000.0,12000.0
25/11/2020 19:10:04,32.0,Male,Berlin,Backend Developer,10,Lead,Ruby,"Python, Javascript / Typescript, Ruby, SQL, AWS, Docker",English,51-100,Product,No,68500.0,80000.0
25/11/2020 19:15:16,32.0,Male,Berlin,Software Engineer,9,Lead,Embedded,"Python, C/C++, Go",English,101-1000,Product,No,66000.0,74000.0
25/11/2020 19:31:47,26.0,Male,Berlin,Architect ,9,Lead,Go,"Kotlin, Ruby, Go, Rust, AWS, Kubernetes, Docker",English,1000+,Product,Yes,135000.0,170000.0
25/11/2020 19:33:52,25.0,Male,Berlin,Software Engineer,6,Senior,JavaScript / TypeScript,"AWS, Docker",English,1000+,Product,No,71500.0,77750.0
25/11/2020 19:38:20,27.0,Female,Berlin,Backend Developer,5,Middle,Kotlin,"Python, Kotlin, Java / Scala, Google Cloud, Kubernetes",English,51-100,Product,No,52000.0,65000.0
25/11/2020 19:44:29,28.0,Male,Frankfurt,Frontend Developer,7,Senior,Javascript,"Javascript / Typescript, AWS, Azure, Docker",English,11-50,Startup,No,80000.0,80000.0
